"","ADM2_id","exposure_days","total_population","region","person_day_exposure","pop_wt_grdi","country"
"30","1456440B59769308078565",1,8768.49341053609,"Americas",8768.49341053609,17.1468890165195,"Belize"
"31","1456440B59944424745172",1,19055.8624448904,"Americas",19055.8624448904,22.4664034555579,"Belize"
"32","1456440B62290110422722",1,3876.03806337483,"Americas",3876.03806337483,36.9688714278128,"Belize"
"33","1456440B63332510884225",1,7103.87362527506,"Americas",7103.87362527506,41.0488196267801,"Belize"
"34","1456440B68597198845590",1,22232.326870234,"Americas",22232.326870234,54.9460940846354,"Belize"
"35","1456440B76393603142959",1,30739.2732443373,"Americas",30739.2732443373,34.562029504734,"Belize"
"36","1456440B85489993561805",1,11277.7248146319,"Americas",11277.7248146319,59.2170425452621,"Belize"
"37","1456440B85935550107059",1,19168.0895359355,"Americas",19168.0895359355,9.19716265398258,"Belize"
"38","1456440B92384260503294",1,10320.5970883211,"Americas",10320.5970883211,49.3076449423284,"Belize"
"39","16705992B14602656752780",1,693940.801097734,"South-East Asia",693940.801097734,66.4258706379401,"Bangladesh"
"40","16705992B21968895988188",1,2302945.89910493,"South-East Asia",2302945.89910493,49.2782197089276,"Bangladesh"
"41","16705992B28022870637862",1,3054522.38677903,"South-East Asia",3054522.38677903,49.6803703684408,"Bangladesh"
"42","16705992B28796010313895",1,3624002.27945191,"South-East Asia",3624002.27945191,31.1963041179135,"Bangladesh"
"43","16705992B46028667424095",1,1124777.6096365,"South-East Asia",1124777.6096365,67.7177492150791,"Bangladesh"
"44","16705992B48875454234518",1,1202081.73609305,"South-East Asia",1202081.73609305,65.2490063363727,"Bangladesh"
"45","16705992B50862305652789",1,5524013.60561845,"South-East Asia",5524013.60561845,36.0429115891655,"Bangladesh"
"46","16705992B56503274196630",1,796812.60553637,"South-East Asia",796812.60553637,62.9607215339283,"Bangladesh"
"47","16705992B60176987344662",1,2117040.79295243,"South-East Asia",2117040.79295243,60.8920313700136,"Bangladesh"
"48","16705992B66943755852345",1,2324116.86909251,"South-East Asia",2324116.86909251,60.9871698112505,"Bangladesh"
"49","16705992B67131385183639",1,2164971.85759885,"South-East Asia",2164971.85759885,65.0614341809997,"Bangladesh"
"50","16705992B77509092527129",1,1920230.6181522,"South-East Asia",1920230.6181522,62.7478537446778,"Bangladesh"
"51","16705992B77600989823530",1,1556510.50596547,"South-East Asia",1556510.50596547,62.0554367314695,"Bangladesh"
"52","16705992B78415132034426",1,969217.575190486,"South-East Asia",969217.575190486,70.1812198047438,"Bangladesh"
"53","16705992B79131283702140",1,1626709.2022392,"South-East Asia",1626709.2022392,62.7978990951017,"Bangladesh"
"54","16705992B82604838368079",1,3395712.29345652,"South-East Asia",3395712.29345652,66.6762188942285,"Bangladesh"
"55","16705992B87804307332289",1,1267840.73958071,"South-East Asia",1267840.73958071,66.719889786777,"Bangladesh"
"56","16705992B87985099055959",1,1357895.63064866,"South-East Asia",1357895.63064866,64.0473931265185,"Bangladesh"
"57","16705992B90744549146712",1,16282932.7127148,"South-East Asia",16282932.7127148,20.6438897798868,"Bangladesh"
"58","16705992B92388810566131",1,1332421.83435196,"South-East Asia",1332421.83435196,68.6997367752796,"Bangladesh"
"59","16705992B95243043657125",1,2654255.33913874,"South-East Asia",2654255.33913874,59.3600745375055,"Bangladesh"
"60","16705992B99884694518333",1,1636237.34391569,"South-East Asia",1636237.34391569,52.2152103805997,"Bangladesh"
"61","17275852B11168745431905",1,330532.278531484,"Western Pacific",330532.278531484,2.97892048070207,"China"
"62","17275852B12443275471591",1,808791.439574992,"Western Pacific",808791.439574992,6.31155987841339,"China"
"63","17275852B13001476141541",1,651648.228388359,"Western Pacific",651648.228388359,4.39512961083528,"China"
"64","17275852B13333769593378",1,472347.426291633,"Western Pacific",472347.426291633,3.4274492834229,"China"
"65","17275852B1408079528399",1,1898978.22481197,"Western Pacific",1898978.22481197,8.57957143893327,"China"
"66","17275852B14220584679784",1,931413.616005148,"Western Pacific",931413.616005148,1.50556541699916,"China"
"67","17275852B15995572811192",1,312197.010772054,"Western Pacific",312197.010772054,0.517114816990215,"China"
"68","17275852B16105050053503",1,1818676.27250252,"Western Pacific",1818676.27250252,2.20118644331524,"China"
"69","17275852B16521843045020",1,1597695.41872632,"Western Pacific",1597695.41872632,2.85919219845846,"China"
"70","17275852B19798754149723",1,768834.154988217,"Western Pacific",768834.154988217,2.06167811760679,"China"
"71","17275852B19868960828514",1,839022.992057702,"Western Pacific",839022.992057702,2.47579597410913,"China"
"72","17275852B2295538790743",1,1482428.0655233,"Western Pacific",1482428.0655233,11.9661162336124,"China"
"73","17275852B23391188567726",1,2169734.1631411,"Western Pacific",2169734.1631411,9.33057523096068,"China"
"74","17275852B24439099777247",1,701245.063907832,"Western Pacific",701245.063907832,3.37275978713296,"China"
"75","17275852B24445486288332",2,310629.767762118,"Western Pacific",621259.535524236,2.78799960942706,"China"
"76","17275852B24844793518389",1,900758.661931575,"Western Pacific",900758.661931575,4.84703605389223,"China"
"77","17275852B26184442721162",1,1751765.96828647,"Western Pacific",1751765.96828647,5.63280601901351,"China"
"78","17275852B28043359135044",1,3617873.36144362,"Western Pacific",3617873.36144362,18.4786725931481,"China"
"79","17275852B29365851049062",1,1255081.27168942,"Western Pacific",1255081.27168942,15.4283556900918,"China"
